population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
12700,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0138368749624733,-0.0139303258790587,-0.0140349628123279,-0.0139406701591042,-0.0133672002114267,-0.012080612258513,-0.0100120098371074,-0.00732927281433687,-0.00442478373121111,-0.00181241224186218,4.25243225544436e-05,0.000923508152095937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13287,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177002401636396,0.13462407714177,0.0853396429253532,0.0483578042203754,-0.000348324907922803,-0.0686514299018053,-0.105264291582504,-0.0655718454043621,0.00122531100533663,-0.00798120930173463,-0.112006851745863,-0.200376404279297,-0.163851983812728,-0.0379528413885116,0.0349657842191805,-0.0174648336754197,-0.108271149869422,-0.10042656713998,0.0261401097651326,0.151991940898343,0.156506136570622,0.0492866137651399,-0.050990843541685,NA,NA,NA,NA,NA
6189,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135179563745843,0.124368263359074,0.0984934598853378,0.0582339708696207,0.0129408601418928,-0.0231096629883472,-0.0398109792146428,-0.0383573569757756,-0.0296001898868479,-0.0247159639045567,-0.0266868767371793,-0.0304068646612297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4963,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0781112566405802,0.0725523608301846,0.055651872485774,0.0305539141680329,0.0153128115574555,0.031084366270888,0.0804364162398163,0.137560765614667,0.166024144758079,0.151687507746877,0.11697825500672,0.0979261007344765,0.106811841931103,0.123145912073931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12696,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0428391293992211,-0.128442592023933,-0.124130746641466,0.158407336380684,0.00684158669950313,0.00684158669950302,0.0320294728762346,0.0628335182755844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12701,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0301294855614554,0.0327989595024414,0.0327231468045376,0.0228320003895967,0.00189712072107986,-0.0221307309428762,-0.0373703873501972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3422,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0484550065040281,0.0484550065040283,0.0221018312460266,0.0221018312460268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0718820073061254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5836,1,-0.0679797217679896,-0.0679797217679391,-0.0679797217679403,-0.0679797217679459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12758,1,NA,0.284157105053422,-0.398200767900468,0.0216238108439557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8214,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.086416091502887,-0.0864160915028366,-0.0864160915027872,-0.0864160915028163,-0.0864160915029684,-0.0864160915032247,-0.0864160915035181,-0.0864160915037766,-0.0864160915039571,-0.0864160915040558,-0.0864160915040936,-0.0864160915041008,NA,NA,NA,NA,NA,NA,NA,NA
8216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.90558721316847e-14,5.93969318174459e-14,4.03010957938932e-14,1.4210854715202e-14,-1.4210854715202e-14,-4.01900734914307e-14,-5.93969318174459e-14,-6.88338275267597e-14,NA,NA,NA,NA,NA,NA,NA,NA
17817,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.767868802743643,-0.502220808767194,0.058488567365597,1.30220101060538,-1.48265707506351,1.51257120816159,NA,NA,NA
6270,1,-0.166500643998922,0.0374525104726503,0.202423580581964,0.243620088705884,0.177571996045086,0.0849556462263898,0.03191768278338,0.027209918104129,0.0390655504233255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6271,1,-0.100282959490688,-0.0457983227771893,0.00571497168168855,0.0328361469440748,0.037084928266228,0.0378961143726609,0.0515374332428596,0.0754387509217609,0.0932340716048303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3421,1,-0.647817481888638,0.434833115752497,0.434833115752497,-0.1249387366083,0.255272505103306,0.0500575764416339,0.0500575764416339,-0.100115152883268,-0.130333768495006,0.115224460689137,0.115224460689137,0,0,0,0,-0.230448921378274,0.544068044350276,-0.41373427585527,0.103433568963817,0.103433568963817,0.103433568963817,0.103433568963817,-0.0321846833714013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5085,1,0.0541932006388481,0.0486539982090029,0.041892800699952,0.0358335784835316,0.0310874832781574,0.0267633573695851,0.021397607357502,0.0143115461186837,0.00645280299856127,-0.000285905744791815,-0.0049997289538885,-0.00579841861892366,-0.00220941273744341,0.00576728869055115,0.0176709975546133,0.0311813138668399,0.0436121180242071,0.0532000549098315,0.0598003657785813,0.0644885159588545,0.0675399573673623,0.0689546900041038,0.0690424946868783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5087,1,0.0386829361897238,0.0341508406733346,0.0293964739344727,0.0228729110164342,0.0130443314264633,0.000477057456788721,-0.0120486042187677,-0.0216953074481408,-0.0277794373873066,-0.0314522571170404,-0.0331123572695861,-0.0328044999182581,-0.0294704740981535,-0.02282510608041,-0.012765746437611,0.000757196568864221,0.0156860067693051,0.0287943113409927,0.0393657685710185,0.0474003784593771,0.0528981410060653,0.055859056211092,0.0566352539875014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5089,1,NA,NA,NA,NA,NA,NA,NA,0.0752574989159953,0.0752574989159953,0.0752574989159953,0.0752574989159953,-0.100343331887994,-0.100343331887994,-0.100343331887994,-0.100343331887994,-0.100343331887994,-0.100343331887994,0,0,0,0,0,0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3412,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0921253278997398,0.0894348952403803,0.0752766202672626,0.0419203011212139,-0.00892968862848886,-0.0655048154787095,-0.112947080534212,-0.142109572882106,-0.153618295955333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3413,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0746336182969041,-0.0280287236002434,0,0.224014811372864,0.126233206961299,-0.0833894078119823,-0.238829886921937,-0.0280287236002434,0.201761159951073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3414,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106939335765303,0.103204103543355,0.0932202405685947,0.0749969535546435,0.0490568645016731,0.0190835817583783,-0.00906284721127082,-0.0296167478605438,-0.0395642109220722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3415,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0392292158292475,0.0392292158293943,0.0392292158294272,0.0392292158290446,0.0392292158281897,0.039229215827115,0.03922921582619,0.0392292158256455,0.0392292158254532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3416,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00311565068794883,0.00311565068773112,0.00311565068741382,0.00311565068713626,0.00311565068690578,0.00311565068661024,0.00311565068617314,0.00311565068568642,0.00311565068536912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3417,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0231841427230333,0.0231841427230659,0.0231841427230861,0.0231841427230239,0.023184142722834,0.0231841427225349,0.0231841427222039,0.0231841427219387,0.0231841427218038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3419,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00991407239665065,0.0100077451810752,0.00872293351877951,0.00464145071729583,-0.00211301368872707,-0.00973556960713884,-0.0159528772584558,-0.019512749504351,-0.0207561771120512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3420,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.339767679123527,-0.235040773087499,-0.0709136644777841,0.0690673350348674,0.125316545651128,0.0982009306592431,0.0330737548303341,-0.0212784398279828,-0.0449563614156425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3418,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0896771550535824,0.0896771550538971,0.0896771550544622,0.0896771550550921,0.0896771550555993,0.0896771550558961,0.0896771550560131,0.0896771550560382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4839,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.126659239306293,-0.0140265559659765,0.107116205344689,0.131022386769638,0.0702481822739229,0.00775259803485512,-0.0206727972313414,-0.0374986028220255,-0.0504794300641915,-0.0365177643862505,0.00327229959063458,0.0304780133865368,0.0269238638536412,0.0203612074300332,0.0318238509791267,0.0377628220740603,0.0144252800933131,-0.0151222323469145,NA,NA,NA,NA,NA,NA,NA,NA
6188,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0488172328609095,-0.04817171372342,-0.0341815062724583,-0.000679404290681335,0.039752900156826,0.0631803631427257,0.0548442920254874,0.0242688701764063,-0.00127775732249682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12912,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19260634712124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12914,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273783080523119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3424,1,-0.0583374175594469,-0.0583374175594469,-0.0583374175594464,-0.0583374175594469,-0.0583374175594464,0.0698209922278124,0.0698209922278124,0.0698209922278124,0.0698209922278124,0.0698209922278124,0.0698209922278124,0.0698209922278124,0.0698209922278128,0.0698209922278124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3425,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0172804577053882,0.0183457260711744,0.0196852560045273,0.0194453979105105,0.0154624032028883,0.00664650690210689,-0.00595958000824792,-0.0194593554610543,-0.0307222698382121,-0.0380625547064679,-0.0416307344692926,-0.0424885428796977,-0.041574305529517,-0.0395594204582843,-0.0373092026760742,-0.035888175148441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0186037731978308,-0.025118041860865,-0.0691184996463132,-0.0611334667224792,0.00132296730961912,0.0661563876292011,0.0802078238498485,0.039327079885692,-0.0162412736145132,-0.0492299908478842,-0.054936281231079,-0.0340350824995621,0.00402700027686009,0.0192629610785273,-0.00246852931469288,-0.0421615351480602,-0.0749481273448946,-0.0903416677540392,NA,NA,NA,NA,NA,NA,NA,NA,NA
13289,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0448465006453165,-0.0455869522228167,-0.051081413790123,-0.0648095194117984,-0.0856503138735967,-0.107518507868739,-0.122458104457939,-0.124435120377209,-0.111546114046188,-0.08678698368298,-0.0561963123435343,-0.0236315804726732,-0.000422989184934108,0.00573197476775,-0.00197587879903649,-0.0117028371745809,-0.0127596257838558,-0.00486653261503189,0.00294564916028683,NA,NA,NA,NA,NA,NA,NA,NA
3423,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0493027713253249,0.0384941572784085,0.0545856982857753,0.0446604386992524,0.0446604386992524,0.0935433216785722,0.0935433216785722,0.0715751938126843,0.0409739535025473,-0.0259256534808099,-0.0259256534808099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3488,1,-0.0241368088376914,-0.0320027498096649,-0.0396571550547042,-0.04403096478065,-0.0430322156299749,-0.0365169395669734,-0.0260560491838696,-0.014001049706473,-0.00254568069530781,0.00686093485914774,0.0136559214403689,0.0179245078294551,0.0203233815292798,0.0210167144155607,0.0200045064882979,0.0173224633365996,0.0131950330818127,0.00814470714079041,0.00309410000925137,-0.00099707491091594,-0.00392895996126585,-0.0057015551417966,-0.00640585787902992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5086,1,-0.00550971938937228,-0.00570555292453051,-0.005752221036329,-0.00540540173973647,-0.00450997111555018,-0.00304527328190246,-0.00109515668048887,0.00118507565966741,0.00359000943707422,0.00593722353516479,0.00818857956083546,0.0103383100818456,0.0123849732401353,0.0143285690357045,0.0161717802991682,0.0178985008667515,0.0193733396143744,0.0204513028743913,0.0211650608426617,0.021697092477331,0.0220918325535333,0.022349281071266,0.0224722937970647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5088,1,-0.0203247720365224,-0.0203247720368342,-0.020324772037096,-0.0203247720373119,-0.0203247720375049,-0.020324772037699,-0.020324772037897,-0.0203247720380862,-0.0203247720382448,-0.0203247720383679,-0.0203247720384554,-0.0203247720385075,-0.0203247720385237,-0.0203247720385042,-0.020324772038451,-0.0203247720383752,-0.0203247720382927,-0.0203247720382184,-0.0203247720381557,-0.0203247720381047,-0.0203247720380653,-0.0203247720380373,-0.020324772038022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5090,1,0.00214147309317222,0.0021414730935426,0.00214147309397197,0.00214147309446022,0.00214147309501753,0.00214147309564003,0.00214147309629861,0.00214147309695584,0.00214147309759236,0.00214147309821058,0.00214147309881194,0.00214147309939491,0.00214147309995413,0.00214147310048782,0.00214147310099638,0.00214147310147925,0.00214147310193283,0.00214147310233725,0.00214147310267696,0.00214147310294463,0.00214147310313839,0.00214147310325816,0.00214147310330876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3485,1,NA,NA,-0.0216340755337312,-0.0214713457146116,-0.0211920539661377,-0.0208190839381512,-0.0203237441266451,-0.0197415165177948,-0.0191865993189537,-0.0186437648718474,-0.0178234029827777,-0.0163433948970524,-0.0140276883382648,-0.0109344302583336,-0.00715757997949162,-0.00280120195819555,0.00179378200119973,0.0059905629716428,0.00922852321268541,0.0114561441774768,0.0131071101964824,0.0146819477045672,0.0164412821844815,0.0184153521810362,0.020457903420168,0.0221952705215922,0.0231600415830489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3484,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0253859122333426,0.028176748975449,0.0297976158370794,0.0255419757348154,0.014361567139473,-0.000121434740340876,-0.0125026707103084,-0.0195371123016788,-0.0218331802380154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3486,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0234742753306518,0.0234742753307604,0.0234742753309833,0.0234742753313155,0.0234742753317587,0.0234742753322958,0.0234742753328625,0.0234742753333332,0.0234742753335884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3487,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0106254407742641,0.00710226759139521,0.0342001817628588,0.0541411285485991,0.0535608260733196,0.0309830186503726,-0.0031979987012658,-0.033750292750615,-0.0499048100161028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3489,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00991407239665065,0.0100077451810752,0.00872293351877951,0.00464145071729583,-0.00211301368872707,-0.00973556960713884,-0.0159528772584558,-0.019512749504351,-0.0207561771120512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3490,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0419857439777662,0.0410436627706781,0.0394320444473832,0.0375195661197238,0.0353648538686819,0.0327821333200013,0.0298165969391484,0.0270832710613904,0.0254819390098502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3491,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2142193806598,0.137160694924258,0.0388158401581673,-0.0106999277798037,0.00575452846905411,0.042556040246913,0.0431015229944995,-0.00191855740658387,-0.0476371648921954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3492,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0050298116441585,0.00502981164402572,0.00502981164388805,0.00502981164393179,0.00502981164425886,0.00502981164480265,0.00502981164538197,0.00502981164581251,0.00502981164601413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3493,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0608112139249342,0.0532371648883272,0.0389123107733329,0.0219413005320455,0.00764361395059066,-0.000408213267624857,-0.00201210904440607,3.19429354158629e-05,0.00207824023850489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3494,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29615268639597,0.781554750247197,0.094275852167027,-0.303811119140266,-0.251432336528027,0.0159594638680505,0.146883708389627,0.0231025922130657,-0.160315985207634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4842,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0340898007994501,0.0411286034710213,0.11037322287163,0.0987829666517043,0.0305328426160729,-0.0158241471290538,-0.0121182944739252,0.00356200641012483,-0.00143886659342218,-0.0141629601388744,-0.0129094431349874,-0.00560700101853862,-0.0116550500622551,-0.0290353071100214,-0.041199314138006,-0.0433968855145547,-0.0432567030319901,-0.0441911333744567,NA,NA,NA,NA,NA,NA,NA,NA
3433,1,-0.000855406100114031,-0.0211401384488821,-0.0404513690292001,-0.0561617992235228,-0.0570863394510033,-0.0348555497269603,0.00326429844005149,0.038297844151729,0.0553240261454095,0.0523965185269097,0.0366317101884999,0.0171051265828619,0.0014432850783912,-0.00637601020515932,-0.00798881549114849,-0.00820925685343665,-0.00902618229070784,-0.00802697891709858,-0.00363134639508234,0.0012928357456703,0.0032600821873281,0.00290127593585598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3434,1,NA,NA,0.0326659938964871,0.0327519751660525,0.0337330389240882,0.0358817873993451,0.037863390586645,0.0374230399968529,0.0333143724708123,0.0264399675331131,0.0189736625399877,0.012447858418378,0.00686826344996083,0.00165486834430206,-0.00288636155456601,-0.00536885868209014,-0.004646001385058,-0.00113691684423101,0.00329181231171205,0.00669476012343173,0.00826302457065564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4835,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00777346615998287,0.00816940321608861,0.00792770094125439,0.00605629861258761,0.00268427182873099,-0.00121429839289533,-0.00510527976970776,-0.0096372596134704,-0.0159552369358504,-0.0244307684441845,-0.0343137264730902,-0.044532421322415,-0.0543739729016122,-0.0631566955805929,-0.0697177881304434,-0.0730016533013615,-0.0733571692105355,-0.0726720898521527,NA,NA,NA,NA,NA,NA,NA,NA
4349,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151267675330649,0.0367228070247398,-0.0768400302327223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4321,1,-0.0644760027630911,-0.0644760027630911,0.146128035678238,-0.339948061694351,-0.026260958025996,-0.026260958025996,-0.026260958025996,-0.0262609580259965,-0.026260958025996,-0.026260958025996,-0.0262609580259965,-0.026260958025996,-0.026260958025996,-0.026260958025996,-0.0262609580259965,-0.026260958025996,-0.026260958025996,0.00332472040410892,0.00332472040410892,0.00332472040410892,0.00332472040410892,0.00332472040410936,0.00332472040410892,0.00332472040410892,0.00332472040410892,0.00332472040410892,0.00332472040410936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4322,1,-0.0667858136047688,-0.0667858136047692,-0.0667858136047688,-0.0982865418368597,-0.0451384978820331,-0.0451384978820331,-0.0451384978820331,-0.0451384978820331,-0.0451384978820331,-0.0451384978820331,-0.0451384978820335,-0.0451384978820331,-0.0451384978820331,-0.0451384978820331,-0.0451384978820331,-0.0451384978820331,-0.0303090262552095,-0.0303090262552095,-0.030309026255209,-0.0303090262552095,-0.0303090262552095,-0.030309026255209,-0.0303090262552095,-0.0303090262552095,-0.0303090262552093,-0.0303090262552093,-0.0303090262552095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5494,1,-0.0503728404854846,-0.0503728404854842,-0.0503728404854842,-0.527910806413025,0.0396957067479975,0.039695706747997,0.0396957067479975,0.0396957067479975,0.039695706747997,0.0396957067479975,0.0396957067479975,0.039695706747997,0.0396957067479975,0.0396957067479975,0.039695706747997,0.0603470338603844,0.060347033860384,0.0603470338603844,0.0670553813133128,0.0670553813133128,0.0670553813133128,0.0670553813133128,0.0670553813133128,0.100858336506005,-0.136288074690553,-0.600483603093007,-0.849844475038719,0.122029159755281,0.122029159755281,0.122029159755281,0.122029159755281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12936,1,NA,NA,0.0266755251722119,0.0262966835561758,0.0253112128432915,0.0234710110585294,0.0205731388132895,0.0165780203926476,0.0117684652028927,0.00674344255864168,0.0021379316304857,-0.00176306344624377,-0.00518296902205329,-0.0086092462297942,-0.0123675798006306,-0.0163986871452177,-0.0202360266040262,-0.0237156803270044,-0.0266485185734759,-0.0290362552280794,-0.03107663229496,-0.0327616711031253,-0.0338371208157451,-0.0342311743789301,-0.0339126111388501,-0.0330384535798607,-0.0323516618542915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4323,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0157572923750013,-0.0157572923750018,-0.0157572923750013,-0.0157572923750013,-0.0157572923750018,-0.0157572923750013,-0.0157572923750013,-0.247860532168967,-0.247860532168967,-0.247860532168967,-0.247860532168967,-0.247860532168967,-0.247860532168967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3468,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0288975354076197,0.0291784040336154,0.026525491480665,0.0162797829265573,-0.00370779340864269,-0.030013926611077,-0.0542440417684151,-0.0679262327606245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13284,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0398251697728691,-0.0398251697728693,-0.0398251697728693,0.0125386910717706,0.0125386910717706,0.0125386910717704,-0.0504792610428866,-0.0504792610428866,-0.0480230775417205,-0.324360661750601,-0.138887551616587,-0.138887551616587,-0.138887551616587,0.215915877813007,-0.0946756774444895,-0.290027558894904,0.290027558894904,0.0946756774444895,0.0776852771800098,-0.0776852771800098,0,-1.68545827505725,NA,NA,NA,NA,NA
4377,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0884606581297931,-0.0884606581297929,-0.0884606581297931,-0.0884606581297931,-0.0884606581297931,-0.088460658129793,-0.0884606581297931,-0.0884606581297931,-0.0884606581297931,-0.0884606581297929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
