population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
8778,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.101457640758777,0.16840443038939,0.206054482433125,0.210110346345112,-0.240073569722555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4306,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.735399269962694,-0.267421394682901,-0.371067862271736,-0.221848749616356,-0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12521,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0234752199822991,0.0234752199822953,0.0234752199823196,0.023475219982421,0.0234752199826422,0.0234752199829944,0.0234752199834506,0.0234752199839644,0.0234752199844968,0.0234752199850237,0.0234752199855295,0.0234752199859865,0.0234752199863583,0.0234752199866189,0.0234752199867743,0.0234752199868582,0.0234752199869089,0.0234752199869493,0.0234752199869812,0.0234752199869985,NA,NA,NA,NA,NA
4896,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119737542922492,-0.12668640287782,0.194380044767991,-0.141673694251988,-0.21162958443467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7811,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0342141005311016,-0.0529360751877985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7813,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.160296991872449,0.0511525224473812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9085,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045757490560675,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11975,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0847973374158397,0.0723672325697828,0.0511130720574209,0.029777028902167,0.0162979448154332,0.0135529833785157,0.0203349178308851,0.0290340770948037,0.0320258641846416,0.0259954761191903,0.0125052051014762,-0.00343520787403895,-0.0162672575400347,-0.024821957317366,-0.0290993072060308,NA,NA,NA,NA,NA,NA,NA,NA,NA
11989,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0669467896306131,0,-0.0377885608893997,0.0377885608893997,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
11981,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00287956787026644,-0.00460927388785626,-0.00592286732822966,-0.00395677738000999,0.00238898653242936,0.0113486113792185,0.0192987610609685,0.0229524085487429,0.0212118461263171,0.0156370495776885,0.00946758539671788,0.00575565380897691,NA,NA,NA,NA,NA,NA
11982,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00143409619697388,-0.070542622037834,-0.070542622037834,-0.0705426220378342,-0.070542622037834,-0.070542622037834,0.102450900191872,0.0652560193197911,0.0467682841224981,0.0329844523596394,3.71887686172467e-05,0.01109092866592,NA,NA,NA,NA,NA,NA
12416,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.134698573897456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6361,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058308372843709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11957,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1.96991744855974,1.67351712221158,0,0.595096847390371,-0.124159517813277,NA,NA,NA,NA,NA,NA,NA,NA,NA
11983,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110424044374285,0.108241703291411,0.101347671824219,0.0877818772094494,0.0682669649687289,0.0464910935567708,0.0274630864114769,0.0148430164966606,0.00905202049820786,0.00758930029667892,NA,NA,NA,NA,NA,NA
11955,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465291490753474,-1.85990991931908,0,2.15793143053936,0,-0.0785778795968346,NA,NA,NA,NA,NA,NA,NA,NA,NA
11956,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176091259055681,-0.477121254719662,0.477121254719662,-0.176091259055681,0,-0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA
11959,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.53571596998551,0.688730760350755,-2.22444673033627,NA,NA,NA,NA,NA,NA,NA,NA,NA
11961,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70757017609794,-1.70757017609794,2.17897694729317,-2.17897694729317,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
11964,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.00432137378264,0,0,0,2.00432137378264,-2.00432137378264,NA,NA,NA,NA,NA,NA,NA,NA,NA
11965,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.00432137378264,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
17696,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389575909744082,0.0389575909745307,0.0389575909745466,0.0389575909742684,0.0389575909737951,0.0389575909734537,0.0389575909734993,0.0389575909738599,0.038957590974185,NA,NA,NA,NA
17715,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.198657086954423,-0.327902142064283,-0.558154505628881,0.743389144124432,0,-0.141329152796469,NA,NA,NA,NA,NA,NA,NA
17718,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32735893438633,-0.204119982655925,0.643452676486188,0.237360915794604,-0.734685556602553,0.154901959985743,NA,NA,NA,NA,NA,NA,NA
12385,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0371418080045667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18036,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00187856960228872,-0.00027501614309533,0.00880388478614469,0.0292840453781111,0.0569998769535371,0.0809940958048403,0.0910086028689165,0.0845043680234183,0.0676222913855848,0.0504114619375893,0.0406453129581097
18037,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0411537382059997,0.0411537382060692,0.0411537382063876,0.0411537382070739,0.0411537382079994,0.0411537382088505,0.0411537382093845,0.0411537382096008,0.0411537382096716,0.0411537382097311,0.0411537382097837
18038,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0497249162416795,0.0491366008778078,0.0480349643130134,0.0466895076295257,0.045388692335316,0.0442562575180319,0.0432104916838119,0.042092135279636,0.0408773340434863,0.0397914564149553,0.0391685496671956
17914,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.412180447786648,0.159366641633703,0.470722073294503,-0.0826009583127776,-0.0826009583127775,0.0193306489925622,0.0193306489925622,0.0193306489925623,NA
17916,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324511091513504,0.101457640758777,NA,NA
17716,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.118099312077994,0.0389180660303696,0.146128035678238,-0.0467434035423263,0.189056236220049,NA,NA,NA,NA,NA,NA,NA
17717,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00683942453030548,-0.00683942453030548,0.294081135708653,-0.0365168338257625,-0.57978359661681,NA,NA,NA,NA,NA,NA,NA
17719,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.391691059395036,-0.602059991327962,0.330993219041424,0.238882088915137,0.141329152796469,NA,NA,NA,NA,NA,NA,NA
17682,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0552926346576657,NA,NA,NA,NA,NA
17683,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345712806269256,NA,NA,NA,NA,NA
17685,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109621978524194,NA,NA,NA,NA,NA
17686,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204119982655925,NA,NA,NA,NA,NA
17687,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116505569071437,NA,NA,NA,NA,NA
